0x00000000	Reset
0x002311E4	TXAttrObject::GetCommonAttrValues(TXAttrValues *)
0x00231294	TXAttrObject::GetAttributesValues(TXAttrValues *)
0x00231298	TXAttrObject::IsEqual(TXAttrObject const *) const
0x002312EC	TXAttrObject::WritePublicData(TXStream *, long *)
0x002312F4	TXAttrObject::ReadPublicData(TXStream *, long)
0x002312FC	TXAttrObject::Free(void)
0x00231340	TXAttrValues::TXAttrValues(void)
0x00231388	TXAttrValues::~TXAttrValues(void)
0x00231408	TXAttrValues::Add(unsigned long, void const *, int, unsigned char)
0x0023145C	TXAttrValues::Remove(long, long)
0x002314CC	TXAttrValues::GetIndAttrData(long, unsigned long *, void *, int *) const
0x0023150C	TXAttrValues::SetIndAttrData(long, unsigned long, void const *, int)
0x00231544	TXAttrValues::GetValue(unsigned long, void *) const
0x002315B0	TXAttrObject::FreeData(void)
0x002315B4	TXAttrObject::GetCountReferences(void)
0x002315BC	TXAttrObject::Reference(void)
0x002315CC	TXAttrObject::GetObjFlags(void) const
0x002315D4	TXAttrObject::GetPublicType(void) const
0x002315DC	TXAttrObject::GetAttributeValue(unsigned long, void *) const
0x002315E4	TXAttrObject::SetAttributeValue(unsigned long, void const *)
0x002315E8	TXChars::TXChars(void)
0x0023161C	TXChars::~TXChars(void)
0x00231634	TXChunkedChars::InsertUsingNearChunk(long, long, long, TXTextDescriptor *)
0x00231970	TXChunkedChars::InsertUsingExtraChunks(long, long, TXTextDescriptor *)
0x00231C4C	TXChunkedChars::Remove(long, long)
0x00231E30	TXChunkedChars::ConcatChunks(long, long)
0x00231EAC	TXChunkedChars::MungeChunk(long, long, long, TXTextDescriptor *, long)
0x00231FD8	TXChunkedChars::MungeChunk(long, long, long, long, long, long)
0x00232074	TXChunkedChars::CopyTo(TXTextDescriptor *, long, long)
0x00232158	TXChunkedChars::GetChar(long)
0x002321C8	TXChunkedChars::AcquireCharChunk(long, long *, long *)
0x0023226C	TXChunkedChars::ReleaseCharChunk(long)
0x0023227C	TXChars::Compact(void)
0x00232280	TXChunkedChars::GetLineChars(long, long, long *)
0x00232374	TXChunkedChars::SearchChar(unsigned short, long, long)
0x0023244C	TXChunkedChars::SearchCharBack(unsigned short, long, long)
0x00232524	TXChunkedChars::GetCtrlCharOffset(long, long, unsigned short *)
0x002325F4	TXChunkedChars::Compact(void)
0x002325F8	TXChunkedChars::WriteChunksRanges(TXStream *)
0x00232704	TXChunkedChars::ReadChunksRanges(TXStream *)
0x00232820	TXTextDescriptor::TXTextDescriptor(void)
0x0023285C	TXTextDescriptor::Set(TXStream *, long)
0x00232874	TXTextDescriptor::Set(unsigned short *, long)
0x0023288C	TXChunkedChars::TXChunkedChars(int)
0x002328FC	TXTextDescriptor::Set(TXChars *, long, long)
0x00232914	TXTextDescriptor::CopyTo(TXTextDescriptor *, long)
0x00232A64	TXChunkedChars::~TXChunkedChars(void)
0x00232ABC	TXChunkedChars::Count(void) const
0x00232AC4	TXChunkedChars::UnlockChunk(long)
0x00232AC8	TXChunkedChars::Preflight(long)
0x00232AD0	TXChunkedChars::Replace(long, long, TXTextDescriptor *)
0x00232C60	TXChunkedChars::InsertInChunk(long, long, TXTextDescriptor *)
0x00232D04	TXCommand::TXCommand(void)
0x00232D38	TXCommand::~TXCommand(void)
0x00232D50	TXEditCommand::GetContainerStream(TXOffsetRange *, unsigned char)
0x00232DCC	TXEditCommand::GetUndoParams(unsigned char *)
0x00232DF0	TXEditCommand::SaveUndoContainer(unsigned char)
0x00232F0C	TXEditCommand::SaveRedoContainer(void)
0x00232FB4	TXEditCommand::DoMainAction(void)
0x0023300C	TXEditCommand::DoIt(int *)
0x0023308C	TXEditCommand::UndoHilite(unsigned char)
0x002330A8	TXEditCommand::RedoHilite(unsigned char)
0x002330FC	TXEditCommand::UndoIt(int *)
0x002332D8	TXEditCommand::RedoIt(int *)
0x00233474	TXCommand::ITXCommand(Textension *, int)
0x0023348C	TXKeyCommand::TXKeyCommand(void)
0x002334CC	TXKeyCommand::ITXKeyCommand(Textension *, unsigned short const *, long, unsigned int, unsigned char *)
0x00233528	TXKeyCommand::AcceptKey(unsigned int)
0x002335B8	TXKeyCommand::AddKey(unsigned short const *, long, long, unsigned int, void *)
0x0023363C	TXKeyCommand::NewKey(unsigned short const *, long, long, unsigned int, void *)
0x002336B0	TXKeyCommand::SaveUndoContainer(unsigned char)
0x0023372C	TXKeyCommand::DoIt(int *)
0x00233738	TXKeyCommand::UndoIt(int *)
0x00233744	TXKeyCommand::UndoHilite(unsigned char)
0x002337A8	TXKeyCommand::RedoHilite(unsigned char)
0x0023380C	TXCommand::Execute(int *)
0x002338A8	TXMoveTextCommand::ITXMoveTextCommand(Textension *, TXOffsetRange const &, TXOffset, unsigned char)
0x00233900	TXMoveTextCommand::GetUndoParams(unsigned char *)
0x00233920	TXMoveTextCommand::DoIt(int *)
0x00233B00	TXMoveTextCommand::UndoIt(int *)
0x00233B98	TXMoveTextCommand::RedoIt(int *)
0x00233BA0	TXReplaceTextCommand::ITXReplaceTextCommand(Textension *, TXOffsetRange const &, TXReplaceParams *, unsigned char *)
0x00233BD4	TXReplaceTextCommand::GetUndoParams(unsigned char *)
0x00233C2C	TXReplaceTextCommand::DoMainAction(void)
0x00233C44	TXEditCommand::TXEditCommand(void)
0x00233C9C	TXEditCommand::ITXEditCommand(Textension *, int, unsigned char *)
0x00233D4C	TXEditCommand::ITXEditCommand(Textension *, int, TXAttrValues *, long, TXOffsetRange const &, unsigned char *)
0x00233D88	TXEditCommand::FreeContainerStream(TXStream *)
0x00233DEC	TXEditCommand::~TXEditCommand(void)
0x00233E9C	TXEditCommand::CreateUndoRedoStream(TXOffsetRange const &, unsigned char)
0x00233F04	TXClipValue(long, long, long)
0x00233F24	TXLongRect::Offset(long, long)
0x00233F58	TXLongRect::Sect(TXLongRect const &, TXLongRect *) const
0x00233FD0	TXOffset::operator==(TXOffset const &) const
0x00233FF8	TXOffsetRange::TXOffsetRange(TXOffset const &, TXOffset const &)
0x0023403C	TXOffsetRange::TXOffsetRange(long, long, unsigned char, unsigned char)
0x0023408C	TXOffsetRange::Set(long, long, unsigned char, unsigned char)
0x002340A8	TXOffsetRange::operator==(TXOffsetRange const &) const
0x002340EC	TXOffsetRange::Offset(long)
0x00234108	TXSwapLong(long *, long *)
0x0023411C	TXOffsetRange::CheckBounds(void)
0x00234134	TXTempReferences::TXTempReferences(void)
0x00234190	TXTempReferences::Get(void)
0x002341F4	TXTempReferences::Done(void *)
0x0023422C	TXTempRegions::CreateNewReference(void)
0x00234230	TXTempRegions::FreeReference(void *)
0x00234238	TXAddToArrayElements(long, char *, long, int)
0x00234258	TXAddToLongArray(long, long *, long)
0x00234278	SearchChar(unsigned short, unsigned short const *, long)
0x002342D8	SearchCharBack(unsigned short, unsigned short const *, long)
0x00234334	GetCtrlCharOffset(unsigned short const *, long, unsigned short *)
0x00234384	TXPointingDevice::TXPointingDevice(void)
0x002343B8	TXPointingDevice::~TXPointingDevice(void)
0x002343D0	TXVirtualObject::TXVirtualObject(void)
0x00234404	TXVirtualObject::~TXVirtualObject(void)
0x0023441C	TXScrollRect(Rect const &, long, long, Region **, unsigned char)
0x00234590	TXClipFurther(Rect *, Region **)
0x00234680	TXCalcClipRect(Rect *)
0x00234724	TXInvalSectRect(Rect *, Region **)
0x00234784	TXLongRect::IsPointInside(TXLongPoint const &) const
0x002347C8	TXGetNewDefaultObject(unsigned long)
0x00234804	TXContainer::TXContainer(TXStream *)
0x00234844	TXContainer::AcquireTextDescriptor(TXTextDescriptor *)
0x00234884	TXContainer::ReleaseTextDescriptor(TXTextDescriptor *)
0x00234888	TXContainer::WriteText(TXTextDescriptor *)
0x002348C4	TXContainerImportInfo::TXContainerImportInfo(unsigned char)
0x00234904	TXContainer::GetAvailTypes(void)
0x002349D0	TXContainer::Import(TXContainer *, TXContainerImportInfo *)
0x00234B7C	TXContainer::ImportText(TXContainer *, long *)
0x00234C80	TXContainer::ImportObjects(TXContainer *, unsigned long, long *)
0x00234DE8	TXStdContainer::TXStdContainer(TXStream *)
0x00234E60	TXContainer::SetStream(TXStream *)
0x00234E68	TXStdContainer::SetStream(TXStream *)
0x00234E98	TXStdContainer::BeginWrite(void)
0x00234F20	TXStdContainer::EndWrite(unsigned char, TXContainerImportInfo *)
0x00234FD0	TXStdContainer::AppendNewValue(unsigned long, long)
0x00235028	TXStdContainer::WriteObject(long, TXAttrObject *, long, unsigned char *)
0x002350C0	TXStdContainer::WriteText(TXTextDescriptor *)
0x00235100	TXStdContainer::FocusOnValue(unsigned long)
0x002351F4	TXStdContainer::GetCountObjects(long *)
0x00235210	TXStdContainer::GetValueSize(long *)
0x0023522C	TXLocalContainer::TXLocalContainer(TXStream *)
0x00235274	TXContainer::FocusOnValue(unsigned long)
0x00235280	TXLocalContainer::WriteObjectData(TXAttrObject *, long, unsigned char *)
0x0023530C	TXLocalContainer::EndWrite(unsigned char, TXContainerImportInfo *)
0x0023534C	TXLocalContainer::ReadObject(long, TXAttrObject **, long *, unsigned char *)
0x002353B8	TXLocalContainer::FreeObjects(unsigned long)
0x00235468	TXLocalContainer::FreeObjects(void)
0x002354E8	TXPrivateContainer::TXPrivateContainer(long, long, TXObjectRange *, TXObjectRange *, TXChars *, TXFormatter *)
0x00235570	TXPrivateContainer::AppendNewValue(unsigned long, long)
0x0023563C	TXPrivateContainer::WriteText(TXTextDescriptor *)
0x00235658	TXPrivateContainer::WriteObject(long, TXAttrObject *, long, unsigned char *)
0x002356C4	TXPrivateContainer::EndValueWrite(void)
0x00235704	TXContainer::AppendNewValue(unsigned long, long)
0x00235710	TXPrivateContainer::EndWrite(unsigned char, TXContainerImportInfo *)
0x002358A4	TXPrivateContainer::FocusOnValue(unsigned long)
0x002358F4	TXPrivateContainer::AcquireTextDescriptor(TXTextDescriptor *)
0x0023590C	TXPrivateContainer::GetCountObjects(long *)
0x00235950	TXPrivateContainer::GetValueSize(long *)
0x00235964	TXPrivateContainer::ReadObject(long, TXAttrObject **, long *, unsigned char *)
0x002359E4	TXRegisteredObjects::TXRegisteredObjects(void)
0x00235A20	TXRegisteredObjects::~TXRegisteredObjects(void)
0x00235A84	TXRegisteredObjects::Add(TXAttrObject *)
0x00235A9C	TXContainer::ConvertValueType(unsigned long)
0x00235AA4	TXRegisteredObjects::GetIndObject(int) const
0x00235AB0	TXContainer::ConvertAndFocusOnValue(unsigned long)
0x00235AE8	TXContainer::BeginWrite(void)
0x00235AF0	TXContainer::EndValueWrite(void)
0x00235AF8	TXContainer::EndWrite(unsigned char, TXContainerImportInfo *)
0x00235B00	TXTempLines::CreateNewReference(void)
0x00235B10	TXTempLines::FreeReference(void *)
0x00235B20	TXDisplay::Draw(Rect const &)
0x00235BE8	TXDisplay::AdjustScrollValues(TXLongPoint *)
0x00235CF4	TXDisplay::Scroll(TXLongPoint *)
0x00235DF4	TXDisplay::CheckScroll(unsigned char)
0x00235F1C	TXDisplay::GetScrolledValues(TXLongPoint *)
0x00235F38	TXDisplay::Activate(unsigned char, unsigned char)
0x00235F48	TXDisplay::IsHiliteVisible(TXLongPoint *, unsigned char)
0x00236094	TXDisplay::BeginEdit(TXEditInfo *)
0x00236180	TXDisplay::EndEdit(TXEditInfo const &, long, long, TXOffset *)
0x002365B4	TXDisplay::SetViewRgn(Region **)
0x002365C4	TXDisplay::Start(void) static
0x00236604	TXDisplay::Focus(Region ***, Point *)
0x00236688	TXDisplay::UnFocus(Region **, Point)
0x002366CC	TXDisplay::SetDrawEnv(TXDrawEnv *)
0x00236720	TXDisplay::RestoreDrawEnv(TXDrawEnv const &)
0x00236760	TXDisplay::InvalidDraw(void)
0x0023678C	TXDisplay::GetViewFrames(TXSectFrames *) const
0x002367D0	TXDisplay::DrawLineGroup(TXSectLines const &, Region **)
0x002368C4	TXDisplay::DrawFrameText(long, Rect const *)
0x00236A5C	TXDisplay::ScrollRect(Rect const &, long, long, Region **, unsigned char)
0x00236A98	TXDisplay::UpdateScrolledArea(Region **, TXFrameEditInfo const &)
0x00236BA4	TXDisplay::FrameEndEdit(TXFrameEditInfo const &, long, long)
0x00236E10	TXDisplay::EraseFrameBottom(long)
0x00236E9C	TXDisplay::ScrollFrame(TXFrameEditInfo const &)
0x00236F7C	TXDisplay::UpdateOverflowLines(TXFrameEditInfo const &)
0x00236FF0	TXDisplay::DoLineLayout(long)
0x00237048	TXDisplay::PointToChar(Point, TXOffsetRange *, unsigned char *, unsigned char *)
0x00237178	TXDisplay::CharToPoint(TXOffset, TXLongPoint *, int *, int *)
0x0023729C	TXDisplay::CharToPoint(TXOffset, int *, int *)
0x002372F0	TXDisplay::PointToLine(Point, TXOffsetRange *, unsigned char *, unsigned char *) const
0x00237340	TXDisplay::GetLineHilite(long, TXOffsetRange, TXLineHilite *, unsigned char)
0x00237390	TXDisplay::TXDisplay(void)
0x002373F0	TXDisplay::~TXDisplay(void)
0x0023745C	TXDisplay::SetHandlers(TXDisplayHandlers *)
0x002374CC	TXDisplay::FreeData(void)
0x002374F0	TXDisplay::DisableDrawing(void)
0x00237518	TXDisplay::EnableDrawing(void)
0x00237540	TXFormatter::TXFormatter(void)
0x0023758C	TXFormatter::~TXFormatter(void)
0x002375D8	TXFormatter::RemoveLines(long, long, TXFormatReflowLines *)
0x00237640	TXFormatter::RemoveFormattedLines(long, TXFormatReflowLines *)
0x002376C8	TXFormatter::IsLineFeed(long) const
0x0023770C	TXFormatter::BreakVisibleChars(unsigned short const *, long, long, long, long *, TXRun *)
0x00237798	TXFormatter::BreakCtrlChar(long, long, long *)
0x00237894	TXFormatter::BreakAlignTabChars(unsigned short const *, long, long, long, long *, TXRun *)
0x00237970	TXFormatter::BreakRun(unsigned short const *, long, long, long, long *, TXRun *)
0x00237B28	TXFormatter::CalcRunsHeight(long, long, TXRunsIterator *, TXLineHeightInfo *)
0x00237BF8	TXFormatter::BreakLine(long, long, TXRunsIterator *, TXLineInfo *)
0x00237F78	TXFormatter::AppendEmptyLine(void)
0x002380B0	TXFormatter::SetHandlers(TXStyledText *, TXFrames *, TXRulerRange *, char)
0x0023811C	TXFormatter::FormatAll(void)
0x0023825C	TXFormatter::CheckRulerSettings(void)
0x0023849C	TXFormatter::Format(long, long, long *, long *)
0x00238574	TXFormatter::FormatRange(long, long, long *, long *)
0x00238844	TXFormatter::ReplaceRange(long, long, long, unsigned long, long *, long *)
0x00238A90	TXFormatter::WriteToStream(TXStream *)
0x00238B38	TXFormatter::ReadFromStream(TXStream *)
0x00238C1C	TXFormatter::CalcLinesHeights(void)
0x00238CFC	TXFormatter::FreeData(unsigned char)
0x00238D40	TXFormatter::Compact(void)
0x00238D64	TXFormatter::ReserveLines(long)
0x00238D6C	TXFormatter::CheckFramesReflow(TXFormatReflowLines const &, TXFormattingInfo *, long *)
0x00238F00	TXFormatter::GetLineRange(long, TXOffsetRange *) const
0x00238F3C	TXFormatter::InsertLine(TXLineInfo *, TXFormattingInfo *)
0x00238FF8	TXFormatter::SetLineInfo(TXLineInfo *, TXFormattingInfo *, unsigned char)
0x002390D4	TXLinesHeights::TXLinesHeights(void)
0x0023912C	TXLinesHeights::FreeData(void)
0x00239158	TXLinesHeights::Concat(long, long, TXLineHeightGroup const *)
0x00239228	TXLinesHeights::SetLineHeightInfo(TXLineHeightInfo const &, long, TXFormatReflowLines *)
0x002393F8	TXLinesHeights::InsertLine(TXLineHeightInfo const &, TXFormatReflowLines *, long)
0x002394D0	TXLinesHeights::InsertLineHeightInfo(TXLineHeightInfo const &, long)
0x002394DC	TXLinesHeights::RemoveLines(long, long, TXFormatReflowLines *)
0x0023962C	TXFormatReflowLines::Reset(void)
0x0023964C	TXFormatReflowLines::GetFirst(long *) const
0x00239668	TXFormatReflowLines::GetLast(long *) const
0x00239684	TXLinesHeights::LineToHeightGroup(long *, long *) const
0x002396E4	TXFrameFormatter::TXFrameFormatter(void)
0x00239724	TXFrameFormatter::TestFrameOverflow(long, long)
0x002397C0	TXFrameFormatter::CharToFrame(TXOffset) const
0x00239808	TXFrameFormatter::CharRangeChanged(TXChars *, long, long, long, unsigned long)
0x0023980C	TXFrameFormatter::Format(void)
0x00239814	TXFrameFormatter::BeginEdit(void)
0x0023982C	TXFrameFormatter::EndEdit(void)
0x00239840	TXFrameFormatter::CatchFrame(long)
0x0023984C	TXFrameFormatter::GetNextFrameEditInfo(void)
0x00239858	TXFrameFormatter::WriteToStream(TXStream *)
0x00239860	TXFrameFormatter::ReadFromStream(TXStream *)
0x00239868	TXMonoFrameFormatter::TXMonoFrameFormatter(void)
0x002398A8	TXMonoFrameFormatter::CatchFrame(long)
0x002398CC	TXMonoFrameFormatter::GetNextFrameEditInfo(void)
0x00239904	TXMonoFrameFormatter::SetFrameHeight(long, long)
0x00239908	TXMonoFrameFormatter::GetFrameHeight(long) const
0x00239914	TXMonoFrameFormatter::GetFrameTextHeight(long) const
0x0023991C	TXMonoFrameFormatter::ForceOverflow(long)
0x00239924	TXMonoFrameFormatter::GetCountFrames(void) const
0x0023992C	TXLinesHeights::HeightToCountLines(TXLineHeightGroup const &, long, long *) const
0x00239978	TXMonoFrameFormatter::GetFrameLineRange(long, TXOffsetPair *) const
0x0023999C	TXMonoFrameFormatter::LineToFrame(TXOffset) const
0x002399B0	TXFramesEditInfo::CatchFrame(long)
0x002399F0	TXFramesEditInfo::GetEditInfoPtr(long, TXFrameEditInfo **, int) const
0x00239A74	TXFramesEditInfo::GetNext(void)
0x00239AA8	TXFramesEditInfo::SetEditFlag(int, long, long)
0x00239B4C	TXLinesHeights::PixelToLine(long *, long, TXLineHeightGroup **, long *) const
0x00239C4C	TXLinesHeights::GetLinesHeight(long, long) const
0x00239D30	TXLinesHeights::GetLineHeightInfo(long, TXLineHeightInfo *) const
0x00239D68	TXLinesHeights::EqualGroup(long, TXLineHeightGroup const &) const
0x00239DC0	TXLinesHeights::EqualGroup(long, long) const
0x00239E0C	TXSectFrames::GetNextFrame(void)
0x00239EAC	TXSectFrames::SetUniform(long, long, long, long)
0x00239ECC	TXFrames::FreeData(void)
0x00239ED8	TXFrames::InvalFramePart(long, int, long, Region **)
0x00239F0C	TXFrames::HAbsToDraw(long) const
0x00239F50	TXFrames::VAbsToDraw(long) const
0x00239F94	TXFrames::HDrawToAbs(long) const
0x00239FB0	TXFrames::VDrawToAbs(long) const
0x00239FCC	TXFrames::AbsToDraw(TXLongRect const &, Rect *) const
0x0023A044	TXFrames::DrawToAbs(Rect const &, TXLongRect *) const
0x0023A0AC	TXFrames::AbsToDraw(TXLongPoint const &) const
0x0023A104	TXFrames::DrawToAbs(Point, TXLongPoint *) const
0x0023A140	TXFrames::SetFramesMargins(Rect const &, TXDisplayChanges *)
0x0023A18C	TXFrames::GetFramesMargins(Rect *) const
0x0023A19C	TXFrames::GetAbsFrameBounds(long, TXLongRect *) const
0x0023A218	TXFrames::GetAbsTextBounds(long, TXLongRect *) const
0x0023A290	TXFrames::GetTextBounds(long, Rect *) const
0x0023A2CC	TXFrames::GetFrameBounds(long, Rect *) const
0x0023A300	TXFrames::FramesScrolled(long, long)
0x0023A31C	TXFrames::SetDrawOrigin(long, long)
0x0023A32C	TXFrames::SetFramesOrigin(long, long)
0x0023A33C	TXFrames::Draw(long) const
0x0023A340	TXFrames::PointToLine(Point, unsigned char *, unsigned char *) const
0x0023A454	TXFrames::GetLineBounds(long, TXLongRect *) const
0x0023A524	TXFrames::GetLineBounds(long, Rect *) const
0x0023A564	TXFrames::PointToFrame(TXLongPoint const &, unsigned char *) const
0x0023A5E0	TXFrames::PointToFrame(Point, unsigned char *) const
0x0023A614	TXFrames::SectLines(Rect *, long, long *, long *, TXArray *) const
0x0023A8E4	TXMonoSizeFrames::TXMonoSizeFrames(void)
0x0023A934	TXMonoSizeFrames::SetTextBoundsSize(TXLongPoint const &, TXDisplayChanges *, long)
0x0023A9BC	TXMonoSizeFrames::GetTextBoundsSize(TXLongPoint *, long) const
0x0023A9CC	TXMonoSizeFrames::GetLineFormatWidth(long) const
0x0023A9D4	TXMonoSizeFrames::GetLineMaxWidth(long) const
0x0023A9DC	TXMonoFrame::TXMonoFrame(void)
0x0023AA28	TXMonoFrame::PointToNearestFrame(TXLongPoint const &) const
0x0023AA30	TXMonoFrame::SectFrames(Rect const &, TXSectFrames *) const
0x0023AA5C	TXMonoFrame::SetTextBoundsSize(TXLongPoint const &, TXDisplayChanges *, long)
0x0023AAA4	TXMonoFrame::GetTotalHeight(void) const
0x0023AB1C	TXMonoFrame::GetTotalWidth(void) const
0x0023AB48	TXDisplayChanges::TXDisplayChanges(void)
0x0023AB80	TXDisplayChanges::GetFormatRange(TXOffsetPair *) const
0x0023AB90	TXFrames::TXFrames(void)
0x0023AC08	TXFrames::~TXFrames(void)
0x0023AC54	TXGraphicsRun::TXGraphicsRun(void)
0x0023ACA0	TXGraphicsRun::Reference(void)
0x0023ACE0	TXGraphicsRun::PixelToChar(TXLineRunDisplayInfo const &, long, TXOffsetRange *)
0x0023ACF8	TXGraphicsRun::CharToPixel(TXLineRunDisplayInfo const &, long)
0x0023AD04	TXGraphicsRun::SetHilite(char, TXRunPositionInfo const &, unsigned char)
0x0023AD54	TXGraphicsRun::MeasureWidth(TXLineRunDisplayInfo const &)
0x0023AD7C	TXGraphicsRun::LineBreak(unsigned short const *, long, long, long *, unsigned char, long *)
0x0023AE18	TXGraphicsRun::DrawHilite(TXRunPositionInfo const &)
0x0023AED4	TXGraphicsRun::GetObjFlags(void) const
0x0023AEEC	TXGraphicsRun::IsTextRun(void) const
0x0023AEF4	TXGraphicsRun::GetHiliteInset(void)
0x0023AF18	TXGraphicsRun::GetTotalDimensions(int *, int *)
0x0023AF78	TXGraphicsRun::GetHeightInfo(int *, int *, int *)
0x0023AFB8	TXGraphicsRun::GetRunRect(TXRunPositionInfo const &, Rect *)
0x0023B01C	TXGraphicsRun::AdjustRunRect(Rect *)
0x0023B0A8	TXGraphicsRun::Draw(TXLineRunDisplayInfo const &, long, Rect const &, int)
0x0023B124	TXHilite::TXHilite(void)
0x0023B1BC	TXHilite::SetHandlers(Textension *, TXDisplay *)
0x0023B1C4	TXHilite::CalcCountClicks(Point, long, long)
0x0023B244	TXHilite::Click(TXPointingDevice *, long, TXClickCommandInfo *, void (*)(unsigned char, void *, long), void *)
0x0023B4B4	TXHilite::DoClickLoop(unsigned char, void *)
0x0023B4B8	TXHilite::AdjustCharOffset(TXOffset *)
0x0023B53C	TXHilite::ArrowKey(unsigned char, long)
0x0023B62C	TXHilite::LeftRightArrows(unsigned char, long, TXOffset *)
0x0023B738	TXHilite::UpDownArrows(unsigned char, long, TXOffset *)
0x0023B8E4	TXHilite::Activate(unsigned char, unsigned char)
0x0023B90C	TXHilite::Draw(void)
0x0023B9DC	TXHilite::SetHiliteState(char)
0x0023BAE8	TXHilite::Invalid(unsigned char)
0x0023BB24	TXHilite::GetHiliteRange(TXOffsetRange *) const
0x0023BB38	TXHilite::HiliteRect(TXLongRect const &, long) const
